               data_ora        rad  temperatura elevazione
2023-04-08 00:31:41.886 -36.742719        40.32         40
2023-04-08 00:31:42.062 -36.507248        40.32         40
2023-04-08 00:31:42.271 -36.053125        40.32         40
2023-04-08 00:31:42.479 -35.430807        40.32         40
2023-04-08 00:31:42.686 -34.690754        40.32         40
2023-04-08 00:31:42.911 -34.169353        40.32         40
2023-04-08 00:31:43.103 -33.378842        40.32         40
2023-04-08 00:31:43.310 -32.874260        40.32         40
2023-04-08 00:31:43.503 -32.806983        40.32         40
2023-04-08 00:31:43.712 -32.470595        40.32         40
2023-04-08 00:31:43.920 -32.235124        40.32         40
2023-04-08 00:31:44.128 -32.033291        40.32         40
2023-04-08 00:31:44.337 -32.521053        40.32         40
2023-04-08 00:31:44.556 -33.092912        40.32         40
2023-04-08 00:31:44.769 -33.345203        40.32         40
2023-04-08 00:31:44.977 -33.513397        40.32         40
2023-04-08 00:31:45.185 -33.917062        40.32         40
2023-04-08 00:31:45.393 -34.270270        40.32         40
2023-04-08 00:31:45.600 -34.959864        40.32         40
2023-04-08 00:31:45.810 -35.212155        40.32         40
2023-04-08 00:31:45.986 -34.959864        40.32         40
2023-04-08 00:31:46.194 -35.313071        40.32         40
2023-04-08 00:31:46.403 -35.615820        40.32         40
2023-04-08 00:31:46.611 -35.733556        40.32         40
2023-04-08 00:31:46.819 -35.767195        40.32         40
2023-04-08 00:31:47.021 -36.120402        40.32         40
2023-04-08 00:31:47.219 -36.372693        40.32         40
2023-04-08 00:31:47.427 -36.288596        40.35         40
2023-04-08 00:31:47.634 -36.675442        40.35         40
2023-04-08 00:31:47.844 -36.524067        40.35         40
2023-04-08 00:31:48.052 -36.759539        40.35         40
2023-04-08 00:31:48.263 -36.910913        40.35         40
2023-04-08 00:31:48.479 -36.826816        40.35         40
2023-04-08 00:31:48.691 -36.725900        40.35         40
2023-04-08 00:31:48.900 -36.961371        40.35         40
2023-04-08 00:31:49.108 -36.608164        40.35         40
2023-04-08 00:31:49.316 -37.079107        40.35         40
2023-04-08 00:31:49.524 -36.759539        40.35         40
2023-04-08 00:31:49.731 -36.978191        40.35         40
2023-04-08 00:31:49.909 -36.776358        40.35         40
2023-04-08 00:31:50.117 -36.574525        40.35         40
2023-04-08 00:31:50.326 -36.624984        40.35         40
2023-04-08 00:31:50.534 -36.742719        40.35         40
2023-04-08 00:31:50.742 -36.759539        40.35         40
2023-04-08 00:31:50.940 -36.725900        40.35         40
2023-04-08 00:31:51.142 -37.129565        40.35         40
2023-04-08 00:31:51.350 -37.011830        40.35         40
2023-04-08 00:31:51.558 -37.112746        40.35         40
2023-04-08 00:31:51.766 -37.163204        40.35         40
2023-04-08 00:31:51.975 -37.398675        40.35         40
2023-04-08 00:31:52.193 -37.398675        40.35         40
2023-04-08 00:31:52.405 -37.516411        40.35         40
2023-04-08 00:31:52.614 -37.095926        40.35         40
2023-04-08 00:31:52.824 -37.381856        40.35         40
2023-04-08 00:31:53.032 -37.365037        40.35         40
2023-04-08 00:31:53.240 -37.230482        40.35         40
2023-04-08 00:31:53.449 -37.146385        40.35         40
2023-04-08 00:31:53.657 -37.381856        40.35         40
2023-04-08 00:31:53.831 -36.961371        40.35         40
2023-04-08 00:31:54.041 -37.095926        40.35         40
2023-04-08 00:31:54.249 -37.297759        40.35         40
2023-04-08 00:31:54.456 -37.146385        40.35         40
2023-04-08 00:31:54.661 -36.995010        40.35         40
2023-04-08 00:31:54.861 -37.196843        40.35         40
2023-04-08 00:31:55.066 -37.079107        40.35         40
2023-04-08 00:31:55.274 -36.860455        40.35         40
2023-04-08 00:31:55.482 -37.264120        40.35         40
2023-04-08 00:31:55.688 -36.843636        40.35         40
2023-04-08 00:31:55.898 -37.045468        40.35         40
2023-04-08 00:31:56.107 -36.978191        40.35         40
2023-04-08 00:31:56.326 -37.146385        40.35         40
2023-04-08 00:31:56.539 -37.196843        40.35         40
2023-04-08 00:31:56.746 -36.809997        40.35         40
2023-04-08 00:31:56.956 -36.759539        40.35         40
2023-04-08 00:31:57.164 -36.877274        40.35         40
2023-04-08 00:31:57.372 -36.894094        40.35         40
2023-04-08 00:31:57.579 -36.641803        40.35         40
2023-04-08 00:31:57.756 -36.608164        40.35         40
2023-04-08 00:31:57.963 -36.524067        40.35         40
2023-04-08 00:31:58.172 -36.759539        40.35         40
2023-04-08 00:31:58.381 -36.709081        40.35         40
2023-04-08 00:31:58.584 -36.793178        40.35         40
2023-04-08 00:31:58.781 -36.809997        40.35         40
2023-04-08 00:31:58.989 -37.095926        40.35         40
2023-04-08 00:31:59.198 -36.894094        40.35         40
2023-04-08 00:31:59.406 -36.725900        40.35         40
2023-04-08 00:31:59.614 -36.742719        40.35         40
2023-04-08 00:31:59.822 -36.490429        40.35         40
2023-04-08 00:32:00.036 -36.439970        40.35         40
2023-04-08 00:32:00.253 -36.103583        40.35         40
2023-04-08 00:32:00.463 -35.817653        40.35         40
2023-04-08 00:32:00.671 -36.036305        40.35         40
2023-04-08 00:32:00.878 -35.733556        40.38         40
2023-04-08 00:32:01.087 -35.935389        40.38         40
2023-04-08 00:32:01.296 -35.935389        40.38         40
2023-04-08 00:32:01.472 -35.901750        40.38         40
2023-04-08 00:32:01.679 -36.406332        40.38         40
2023-04-08 00:32:01.888 -36.271777        40.38         40
2023-04-08 00:32:02.096 -36.473609        40.38         40
2023-04-08 00:32:02.304 -36.254957        40.38         40
2023-04-08 00:32:02.505 -36.439970        40.38         40
2023-04-08 00:32:02.705 -36.456790        40.38         40
2023-04-08 00:32:02.913 -36.389512        40.38         40
2023-04-08 00:32:03.121 -36.355873        40.38         40
2023-04-08 00:32:03.329 -36.238138        40.38         40
2023-04-08 00:32:03.536 -36.557706        40.38         40
2023-04-08 00:32:03.761 -36.355873        40.35         40
2023-04-08 00:32:03.968 -36.221318        40.38         40
2023-04-08 00:32:04.192 -35.985847        40.35         40
2023-04-08 00:32:04.385 -36.137221        40.35         40
2023-04-08 00:32:04.594 -35.969028        40.35         40
2023-04-08 00:32:04.802 -36.103583        40.35         40
2023-04-08 00:32:05.010 -36.221318        40.35         40
2023-04-08 00:32:05.219 -35.969028        40.35         40
2023-04-08 00:32:05.395 -36.069944        40.35         40
2023-04-08 00:32:05.603 -35.935389        40.35         40
2023-04-08 00:32:05.812 -36.406332        40.35         40
2023-04-08 00:32:06.020 -36.086763        40.35         40
2023-04-08 00:32:06.226 -35.935389        40.35         40
2023-04-08 00:32:06.425 -36.187680        40.35         40
2023-04-08 00:32:06.628 -36.170860        40.35         40
2023-04-08 00:32:06.836 -36.221318        40.35         40
2023-04-08 00:32:07.044 -36.271777        40.35         40
2023-04-08 00:32:07.252 -36.036305        40.35         40
2023-04-08 00:32:07.461 -36.170860        40.35         40
2023-04-08 00:32:07.669 -36.086763        40.35         40
2023-04-08 00:32:07.882 -35.935389        40.35         40
2023-04-08 00:35:47.141 -48.028528        40.35         45
2023-04-08 00:35:47.349 -47.843515        40.35         45
2023-04-08 00:35:47.557 -47.860334        40.35         45
2023-04-08 00:35:47.765 -47.910792        40.35         45
2023-04-08 00:35:47.974 -48.028528        40.35         45
2023-04-08 00:35:48.181 -48.263999        40.35         45
2023-04-08 00:35:48.389 -48.045347        40.35         45
2023-04-08 00:35:48.590 -48.230360        40.35         45
2023-04-08 00:35:48.805 -47.826695        40.35         45
2023-04-08 00:35:49.014 -48.011708        40.35         45
2023-04-08 00:35:49.237 -47.978070        40.35         45
2023-04-08 00:35:49.431 -48.146264        40.35         45
2023-04-08 00:35:49.639 -47.843515        40.35         45
2023-04-08 00:35:49.847 -48.095805        40.35         45
2023-04-08 00:35:50.055 -48.163083        40.35         45
2023-04-08 00:35:50.263 -48.179902        40.35         45
2023-04-08 00:35:50.472 -48.163083        40.35         45
2023-04-08 00:35:50.680 -48.011708        40.35         45
2023-04-08 00:35:50.855 -48.348096        40.35         45
2023-04-08 00:35:51.063 -48.045347        40.35         45
2023-04-08 00:35:51.272 -48.163083        40.35         45
2023-04-08 00:35:51.481 -48.348096        40.35         45
2023-04-08 00:35:51.689 -48.146264        40.35         45
2023-04-08 00:35:51.896 -48.314457        40.35         45
2023-04-08 00:35:52.105 -48.230360        40.35         45
2023-04-08 00:35:52.312 -48.465832        40.35         45
2023-04-08 00:35:52.511 -48.432193        40.35         45
2023-04-08 00:35:52.714 -48.196722        40.35         45
2023-04-08 00:35:52.931 -48.449013        40.35         45
2023-04-08 00:35:53.145 -48.566748        40.35         45
2023-04-08 00:35:53.355 -48.465832        40.35         45
2023-04-08 00:35:53.563 -48.331277        40.35         45
2023-04-08 00:35:53.771 -48.196722        40.35         45
2023-04-08 00:35:53.979 -48.078986        40.35         45
2023-04-08 00:35:54.187 -48.364916        40.35         45
2023-04-08 00:35:54.395 -48.297638        40.35         45
2023-04-08 00:35:54.612 -48.011708        40.38         45
2023-04-08 00:35:54.779 -48.432193        40.35         45
2023-04-08 00:35:54.988 -48.348096        40.35         45
2023-04-08 00:35:55.196 -48.095805        40.35         45
2023-04-08 00:35:55.404 -48.482651        40.35         45
2023-04-08 00:35:55.613 -48.213541        40.35         45
2023-04-08 00:35:55.821 -47.944431        40.35         45
2023-04-08 00:35:56.029 -48.028528        40.35         45
2023-04-08 00:35:56.233 -48.331277        40.35         45
2023-04-08 00:35:56.433 -48.247180        40.35         45
2023-04-08 00:35:56.641 -48.230360        40.35         45
2023-04-08 00:35:56.858 -48.011708        40.35         45
2023-04-08 00:35:57.084 -47.978070        40.35         45
2023-04-08 00:35:57.294 -47.910792        40.35         45
2023-04-08 00:35:57.486 -48.045347        40.38         45
2023-04-08 00:35:57.695 -47.944431        40.38         45
2023-04-08 00:35:57.903 -47.692140        40.38         45
2023-04-08 00:35:58.111 -47.893973        40.38         45
2023-04-08 00:35:58.320 -47.893973        40.38         45
2023-04-08 00:35:58.539 -48.011708        40.38         45
2023-04-08 00:35:58.703 -47.877153        40.38         45
2023-04-08 00:35:58.912 -47.944431        40.38         45
2023-04-08 00:35:59.119 -47.725779        40.38         45
2023-04-08 00:35:59.329 -48.078986        40.38         45
2023-04-08 00:35:59.537 -48.028528        40.38         45
2023-04-08 00:35:59.744 -47.910792        40.38         45
2023-04-08 00:35:59.953 -47.877153        40.38         45
2023-04-08 00:36:00.156 -47.742598        40.38         45
2023-04-08 00:36:00.353 -47.893973        40.38         45
2023-04-08 00:36:00.570 -47.961250        40.38         45
2023-04-08 00:36:00.785 -47.978070        40.38         45
2023-04-08 00:36:00.993 -47.927612        40.38         45
2023-04-08 00:36:01.200 -47.742598        40.38         45
2023-04-08 00:36:01.410 -47.877153        40.38         45
2023-04-08 00:36:01.618 -48.129444        40.38         45
2023-04-08 00:36:01.826 -47.860334        40.38         45
2023-04-08 00:36:02.034 -48.028528        40.38         45
2023-04-08 00:36:02.249 -48.179902        40.38         45
2023-04-08 00:36:02.416 -47.860334        40.38         45
2023-04-08 00:36:02.627 -47.961250        40.38         45
2023-04-08 00:36:02.831 -48.045347        40.38         45
2023-04-08 00:36:03.042 -48.045347        40.38         45
2023-04-08 00:36:03.250 -47.826695        40.38         45
2023-04-08 00:36:03.459 -48.095805        40.38         45
2023-04-08 00:36:03.667 -47.692140        40.38         45
2023-04-08 00:36:03.875 -47.994889        40.38         45
2023-04-08 00:36:04.077 -47.608043        40.35         45
2023-04-08 00:36:04.276 -47.708959        40.38         45
2023-04-08 00:36:04.497 -47.624863        40.38         45
2023-04-08 00:36:04.708 -47.608043        40.38         45
2023-04-08 00:36:04.916 -47.591224        40.38         45
2023-04-08 00:36:05.125 -47.860334        40.38         45
2023-04-08 00:36:05.333 -47.591224        40.38         45
2023-04-08 00:36:05.541 -47.692140        40.38         45
2023-04-08 00:36:05.749 -47.591224        40.38         45
2023-04-08 00:36:05.958 -47.860334        40.38         45
2023-04-08 00:36:06.176 -47.507127        40.38         45
2023-04-08 00:36:06.342 -47.826695        40.38         45
2023-04-08 00:36:06.550 -47.776237        40.38         45
2023-04-08 00:36:06.758 -47.725779        40.38         45
2023-04-08 00:36:06.966 -47.826695        40.38         45
2023-04-08 00:36:07.173 -47.624863        40.38         45
2023-04-08 00:36:07.381 -47.759418        40.38         45
2023-04-08 00:36:07.592 -47.372572        40.38         45
2023-04-08 00:36:07.799 -47.759418        40.38         45
2023-04-08 00:36:07.998 -47.439849        40.38         45
2023-04-08 00:36:08.199 -47.423030        40.38         45
2023-04-08 00:36:08.418 -47.540766        40.38         45
2023-04-08 00:36:08.629 -47.153920        40.38         45
2023-04-08 00:36:08.840 -47.355752        40.38         45
2023-04-08 00:36:09.049 -47.288475        40.38         45
2023-04-08 00:36:09.256 -47.490307        40.38         45
2023-04-08 00:36:09.463 -47.338933        40.38         45
2023-04-08 00:36:09.672 -47.372572        40.38         45
2023-04-08 00:36:09.881 -47.473488        40.38         45
2023-04-08 00:36:10.097 -47.423030        40.38         45
2023-04-08 00:36:10.265 -47.708959        40.38         45
2023-04-08 00:36:10.473 -47.456669        40.38         45
2023-04-08 00:36:10.681 -47.473488        40.38         45
2023-04-08 00:36:10.890 -47.692140        40.38         45
2023-04-08 00:36:11.098 -47.423030        40.38         45
2023-04-08 00:36:11.306 -47.490307        40.38         45
2023-04-08 00:36:11.514 -47.692140        40.38         45
